,FCLTY_NM,CTGRY_THREE_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
1548,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,1,3,6,3,0
1549,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,5,2,6,2
1550,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,3,5,5,1
1551,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,6,4,6,4,1
1552,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,4,3,5,3
1553,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,2,4,6,4,1
1554,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,1,5,5,3
1555,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,4,1,5,0
1556,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,6,6,1,7,1
1557,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,6,4,2,5,1
1558,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,2,3,6,2,1
1559,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,4,3,4,1
1560,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,4,3,4,1
1561,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,4,4,3,4,1
1562,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,2,6,6,0
1563,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,4,2,6,1
1564,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,3,6,2,4,1
1565,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,5,6,6,1
1566,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,2,6,3,1
1567,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,4,6,4,0
1568,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,3,5,6,7,1
1569,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,2,2,3,6,2
1570,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,4,5,4,5,2
1571,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,4,5,4,5,2
1572,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,1,40,7,6,1,7,2
1573,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,1,1,3,7,1
1574,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,5,3,6,2,1
1575,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,3,6,7,3,2
1576,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,3,6,7,3,2
1577,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,50,3,6,7,3,2
1578,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,2,2,3,2,0
1579,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,6,7,0
1580,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,6,7,0
1581,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,4,4,2,7,1
1582,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,4,6,4,3
1583,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,3,3,6,4,0
1584,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,6,2,1,5,0
1585,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,1,20,5,6,5,7,1
1586,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,2,4,4,4,0
1587,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,6,2,6,1
1588,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,2,2,3,5,1
1589,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,2,4,3,0
1590,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,2,4,3,0
1591,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,2,4,3,0
1592,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,6,3,5,3,2
1593,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,4,7,2,0
1594,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,5,7,7,1
1595,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,7,1,1,7,1
1596,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,2,3,4,4,1
1597,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,3,3,3,5,5
1598,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,3,5,3,5,2
1599,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,1,4,6,4,1
1600,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,7,4,6,3,2
1601,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,5,3,6,1
1602,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,40,2,4,3,6,1
1603,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,1,6,2,4,4
1604,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,1,6,2,4,4
1605,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,50,5,5,3,6,1
1606,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,40,6,2,6,3,3
1607,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,7,5,1
1608,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,7,5,1
1609,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,3,1,7,6,1
1610,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,3,1,7,6,1
1611,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,6,4,2,5,2
1612,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,6,6,6,2,0
1613,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,6,6,6,2,0
1614,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,2,5,7,6,1
1615,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,5,2,4,1
1616,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,1,1,3,2,2
1617,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,1,1,3,2,2
1618,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,4,5,4,4,1
1619,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,7,7,7,7,1
1620,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,7,1,6,7,1
1621,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,4,7,7,4,3
1622,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,7,6,2,6,1
1623,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,6,2,3,6,5
1624,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,2,7,5,1
1625,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,3,4,4,4,5
1626,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,5,6,1,3,0
1627,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,4,4,2,4,1
1628,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,1,5,4,1,0
1629,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,60,5,4,5,5,2
1630,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,3,2,1,6,1
1631,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,5,2,4,1
1632,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,3,7,1,1
1633,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,3,4,4,0
1634,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,2,2,6,1
1635,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,2,2,6,1
1636,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,7,7,3
1637,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,3,7,2,6,1
1638,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,2,3,6,6,1
1639,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,4,4,5,5,2
1640,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,2,2,2,6,3
1641,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,4,4,4,4,1
1642,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,5,6,2,2
1643,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,4,5,6,2,2
1644,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,3,6,3,7,1
1645,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,20,5,2,5,2,1
1646,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,1,5,4,1
1647,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,4,1,5,4,1
1648,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,1,1,1,1
1649,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,5,5,6,0
1650,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,2,1,1,7,2
1651,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,60,2,2,2,5,1
1652,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,60,2,2,2,5,1
1653,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,4,6,5,1
1654,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,2,5,5,0
1655,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,5,3,6,1
1656,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,5,3,6,1
1657,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,5,3,6,1
1658,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,6,3,5,3,3
1659,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,50,6,3,5,3,3
1660,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,50,6,3,5,3,3
1661,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,1,1,5,1
1662,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,3,7,6,1
1663,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,5,2,7,1,3
1664,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,5,2,7,1
1665,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,5,5,5,1
1666,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,7,1,7,3,1
1667,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,1,6,6,1
1668,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,3,1,7,0
1669,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,1,20,3,6,7,7,1
1670,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,6,5,6,1
1671,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,7,2,3,5,1
1672,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,7,2,3,5,1
1673,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,1,4,3,1,1
1674,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,2,4,4,1
1675,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,1,3,2,6,0
1676,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,5,2,6,6,1
1677,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,4,7,7,1
1678,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,2,1,7,1
1679,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,1,5,1,7,1
1680,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,5,5,6,7,3
1681,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,5,3,6,6,1
1682,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,2,3,5,0
1683,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,3,5,6,4,1
1684,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,7,7,2,1
1685,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,20,3,6,4,4,1
1686,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,5,3,6,1
1687,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,2,5,3,6,1
1688,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,2,2,7,1
1689,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,2,2,7,1
1690,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,3,2,2,7,1
1691,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,3,2,2,6,1
1692,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,3,2,2,6,1
1693,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,5,6,7,2
1694,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,3,6,1,7,1
1695,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,3,4,5,6,0
1696,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,50,1,2,3,1,1
1697,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,3,3,3,5,0
1698,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,6,4,7,0
1699,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,2,2,3,6,2
1700,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,2,3,6,2
1701,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,2,2,3,6,2
1702,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,2,2,3,6,2
1703,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,1,4,4,5,1
1704,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,2,6,0
1705,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,5,2,5,7,1
1706,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,3,5,2,5,1
1707,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,4,2,4,7,0
1708,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,4,3,6,0
1709,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,2,4,7,7,1
1710,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,6,1,1,7,0
1711,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,30,7,2,7,6,1
1712,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,3,4,5,5,1
1713,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,5,5,5,1
1714,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,2,5,0
1715,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,5,7,1
1716,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,3,5,7,1
1717,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,30,5,2,7,6,1
1718,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,4,4,6,5,1
1719,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,2.0,0,30,5,6,2,5,1
1720,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,1,2,2,2
1721,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,30,3,6,5,6,3
1722,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,20,4,2,6,5,0
1723,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,20,4,4,3,5,0
1724,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,2,2,1,2,0
1725,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,4,4,4,3
1726,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,6,4,4,6,0
1727,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,40,4,1,6,5,0
1728,함덕해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,1,40,2,2,6,4,1
1729,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,0,30,1,2,7,1,0
1730,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,1,30,3,5,7,7,0
1731,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,3.0,1,50,3,6,4,7,0
1732,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,1,50,4,7,4,1,2
1733,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,4.0,0,50,7,6,7,4,2
1734,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,1,40,2,4,4,4,0
1735,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,1,40,4,2,4,3,0
1736,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,0,30,4,4,2,7,2
1737,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,1,30,2,3,3,6,0
1738,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,0,30,5,6,1,3,0
1739,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,5.0,0,30,7,7,1,7,1
1740,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,4.0,1,20,6,3,2,6,3
1741,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,3.0,0,30,4,6,6,7,1
1742,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,3.0,1,20,2,2,5,7,1
1743,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,3.0,1,30,4,4,5,5,1
1744,해녀박물관,기타전시/박물관,1,1,1,1,0,1,1,4.0,0,30,3,4,6,2,0
1745,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,50,1,2,3,5,3
1746,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,1,30,3,3,7,5,3
1747,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,3.0,1,40,3,7,3,2,0
1748,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,1,50,2,4,5,4,3
1749,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,3.0,0,40,3,6,5,5,3
1750,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,3.0,0,40,3,6,5,5,3
1751,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,40,3,4,4,3,3
1752,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,3.0,1,50,4,3,3,2,4
1753,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,1,40,4,3,2,4,3
1754,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,40,3,3,3,3,3
1755,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,1,20,4,4,2,7,1
1756,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,50,4,4,4,4,4
1757,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,1,30,6,6,2,3,3
1758,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,0,40,4,3,3,5,1
1759,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,0,40,2,4,2,5,5
1760,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,1,40,7,6,1,7,2
1761,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,0,20,4,5,2,7,4
1762,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,30,5,5,6,6,1
1763,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,50,2,6,4,4,1
1764,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,0,20,6,7,7,2,1
1765,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,3.0,1,20,4,4,6,7,0
1766,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,0,20,1,4,3,7,0
1767,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,5.0,0,40,3,4,3,4,3
1768,헬로키티아일랜드,기타전시/박물관,0,1,1,1,0,0,1,4.0,1,50,7,6,1,1,3
1769,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,3,1,5,5,1
1770,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,7,5,3,5,2
1771,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,1,2,6,5,0
1772,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,2,6,5,0
1773,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,4,6,6,2,2
1774,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,40,4,6,6,2,2
1775,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,2,5,1,7,0
1776,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,2,6,5,1
1777,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,4,3,2,6,0
1778,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,2,1,1,6,4
1779,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,40,3,4,3,7,3
1780,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,6,5,5,4,3
1781,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,3,6,3,5
1782,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,1,2,3,5,3
1783,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,1,2,3,5,3
1784,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,3,6,6,1
1785,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,3,6,6,1
1786,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,4,4,2,3,1
1787,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,2,1,7,1
1788,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,2,1,7,1
1789,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,2,1,7,1
1790,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,3,4,6,6,1
1791,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,7,6,1,7,1
1792,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,2,1,3,1
1793,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,1,1,2,1
1794,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,4,2,6,6,4
1795,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,7,2,3,4,0
1796,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,4,1,7,1
1797,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,3,3,6,5,1
1798,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,6,4,6,5,3
1799,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,7,7,1,2,1
1800,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,4,3,4,5,2
1801,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,1,7,1,1
1802,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,1,1,7,1,1
1803,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,7,7,1,7,1
1804,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,6,5,3,7,1
1805,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,3,3,2,2,2
1806,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,6,5,6,6,4
1807,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,4,5,6,5
1808,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,3,5,6,6,1
1809,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,4,2,7,1
1810,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,4,7,1,7,2
1811,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,4,3,3,2,4
1812,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,4,3,3,2,4
1813,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,3,3,5,3,0
1814,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,4,3,2,4,3
1815,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,60,4,4,1,4,5
1816,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,50,3,2,2,1,7
1817,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,7,5,4,1,1
1818,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,4,7,4,1
1819,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,2,6,4,5,2
1820,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,7,6,1,7,1
1821,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,2,7,6,0
