TRAVEL_ID,GENDER,AGE_GRP,FCLTY_ID,FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,DGSTFN
h_h000263,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000291,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000300,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000300,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000321,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000328,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000455,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000473,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000480,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000489,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000555,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000557,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000557,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000571,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000581,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000583,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000585,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000585,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000597,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000599,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000635,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000648,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000660,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000676,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000689,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000691,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000707,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000713,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000719,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000742,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000742,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000756,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000773,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000791,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000791,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000797,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000800,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000800,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000800,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000800,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000815,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000819,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000826,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000835,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000835,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000855,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000855,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000914,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000917,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000926,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001068,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001075,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001076,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001079,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001081,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001082,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001089,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001098,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001125,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001129,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001139,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001148,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001161,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001192,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001208,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001228,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001234,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001236,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001247,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001260,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001292,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001297,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001354,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001365,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001406,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001421,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001464,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001464,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001464,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001505,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001511,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001535,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001603,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001620,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001663,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001686,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001690,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001700,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001700,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001742,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h001750,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001752,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001767,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001767,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001767,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001768,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001771,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001771,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001794,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001807,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001835,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001842,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h001844,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h001847,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001905,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001913,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001935,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001935,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001935,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002029,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002035,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002084,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002087,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002090,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002114,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002133,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002139,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002150,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002199,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002208,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h002254,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002254,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002265,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002285,남,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002293,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002293,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002322,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002322,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002345,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002352,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002352,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002371,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002376,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002387,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002387,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002435,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002452,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002477,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002496,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002502,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002513,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002540,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002545,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002549,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002550,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002618,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002625,여,60,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002701,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002721,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002751,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002784,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002819,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002819,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002832,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002843,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002889,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002899,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002905,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002927,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002948,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002948,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002977,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003036,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h003191,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003191,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003195,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003303,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003331,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003359,남,60,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003359,남,60,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003373,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003487,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003507,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003507,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003507,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003560,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003560,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h003560,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003571,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003579,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003614,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003629,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003723,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003727,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003729,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003742,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003783,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h003867,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004045,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004045,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004101,남,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004102,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004106,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004118,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004119,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004133,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004146,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004154,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004163,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004207,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004216,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004218,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004244,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004351,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004351,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004359,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004359,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004359,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004385,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004385,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004860,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004876,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004895,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004947,여,50,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004962,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005110,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005136,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005136,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005136,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005136,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005201,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005221,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005233,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005264,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005305,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005321,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005365,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005375,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005390,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005461,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005580,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005661,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005798,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005798,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005842,여,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005851,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005884,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,2.0
h_h005889,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005958,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h006150,남,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h006175,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h006215,남,30,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h006304,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h006410,여,20,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h006631,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h006744,여,40,493,함덕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000039,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000053,여,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000095,여,50,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000232,여,50,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001025,남,50,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001847,여,40,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001935,여,40,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001959,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002263,여,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002549,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002608,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h003556,여,20,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h005746,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h006338,여,20,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h006645,여,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h006694,남,30,496,해녀박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000281,남,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000453,여,30,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000584,여,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000616,여,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000799,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000799,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000869,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000899,여,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000926,여,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001068,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001359,여,20,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001398,남,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001429,여,30,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001607,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001612,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001742,여,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002310,남,20,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h002378,남,30,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h002592,남,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h003322,남,20,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h004746,여,20,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h005763,남,20,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h006594,남,40,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h006681,여,50,502,헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h000017,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000020,여,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000086,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000086,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000087,남,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000087,남,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000106,남,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000124,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000168,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h000176,여,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000186,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h000192,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000212,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000281,남,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000281,남,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000294,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000294,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000322,남,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000324,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000324,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000324,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000328,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000340,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000459,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000488,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000512,남,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000518,남,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000534,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h000619,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000645,여,30,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000667,여,40,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000678,여,50,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000690,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h000690,여,20,505,협재해수욕장,문화관광/명소,관광지,해수욕장,4.0
