FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,SIGNGU_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,FCLTY_ID,TRAVEL_ID,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000624,5.0,여,30,1,1,1,5,5,1,7,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000624,5.0,여,30,1,1,1,5,5,1,7,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000723,5.0,여,30,1,1,1,1,7,1,7,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000739,5.0,여,40,1,1,4,4,1,2,6,3,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000739,5.0,여,40,1,1,4,4,1,2,6,3,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000739,5.0,여,40,1,1,4,4,1,2,6,3,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000768,4.0,여,50,2,2,3,6,3,3,2,2,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000794,5.0,여,40,6,1,3,1,2,3,6,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000815,4.0,남,50,6,3,7,4,6,6,4,4,3
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000831,5.0,여,40,3,2,4,4,4,4,5,6,5
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000874,5.0,여,40,3,1,1,2,1,3,6,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000874,5.0,여,40,3,1,1,2,1,3,6,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000899,4.0,여,50,4,3,2,1,4,3,3,2,4
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000914,4.0,여,20,1,1,5,3,4,4,7,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h000920,3.0,여,30,2,6,5,5,3,3,2,4,3
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001125,5.0,여,30,2,2,3,3,4,3,6,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001301,5.0,여,30,4,4,2,3,4,4,5,4,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001406,4.0,여,40,5,2,2,4,6,4,2,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001462,4.0,여,20,6,2,2,5,5,3,5,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001481,4.0,남,30,2,1,1,2,6,7,1,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001491,5.0,여,20,2,2,3,6,2,3,7,7,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001526,5.0,남,30,3,3,2,3,5,5,6,3,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001607,5.0,남,40,1,1,4,3,4,3,3,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001688,4.0,여,40,4,4,3,4,6,6,2,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001742,5.0,여,40,6,1,6,1,7,6,1,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001752,5.0,남,30,4,5,3,3,5,3,6,2,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h001849,5.0,여,40,4,4,2,5,4,5,3,5,3
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002014,5.0,여,20,6,2,2,2,4,5,5,7,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002042,5.0,여,40,6,1,2,2,2,1,1,5,8
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002182,5.0,여,20,2,3,5,6,7,5,5,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002195,4.0,남,50,4,3,3,2,3,3,3,4,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002196,4.0,여,30,1,4,4,5,4,2,6,4,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002308,5.0,여,40,4,1,4,6,4,6,2,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002308,5.0,여,40,4,1,4,6,4,6,2,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002327,2.0,남,40,6,1,2,4,2,3,2,2,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002378,5.0,남,30,4,2,3,4,5,5,6,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002466,5.0,여,30,2,1,4,1,1,3,1,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002466,5.0,여,30,2,1,4,1,1,3,1,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002492,5.0,남,30,4,1,2,5,2,2,2,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002533,4.0,여,30,4,6,1,1,1,1,7,1,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002545,5.0,남,30,2,1,4,4,3,4,4,4,5
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002555,5.0,여,20,4,3,2,4,5,4,5,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002565,5.0,여,30,1,1,1,4,7,2,6,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002632,5.0,남,30,4,4,4,4,1,6,7,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002684,4.0,남,40,2,2,2,2,2,2,1,5,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002713,4.0,여,50,2,2,2,2,6,3,7,4,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h002730,4.0,남,30,6,2,3,1,4,2,6,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003038,5.0,여,40,2,4,3,3,4,4,5,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003038,5.0,여,40,2,4,3,3,4,4,5,5,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003148,4.0,남,20,4,1,2,7,5,5,5,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003217,4.0,남,20,4,1,5,2,2,6,2,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003347,5.0,남,30,4,4,4,4,4,4,5,4,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003389,5.0,여,50,6,4,3,2,3,4,6,5,4
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003496,4.0,여,20,5,2,2,5,4,5,5,4,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003531,4.0,여,20,2,1,2,6,7,5,7,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003642,5.0,여,30,1,4,2,2,6,2,5,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003744,4.0,여,20,3,2,5,3,3,5,1,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h003763,5.0,여,60,2,1,1,3,5,2,2,7,5
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004106,4.0,여,20,1,1,6,4,1,3,2,6,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004154,5.0,남,20,2,2,1,2,5,5,6,7,3
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004179,5.0,남,30,3,2,4,4,5,5,3,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004225,5.0,여,30,5,1,1,1,4,6,6,6,4
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004226,4.0,여,30,2,1,2,2,2,4,6,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004315,4.0,여,30,2,1,1,3,6,3,2,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004363,4.0,남,30,4,2,2,4,2,5,5,4,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004411,4.0,남,30,3,2,1,2,3,3,1,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004523,5.0,남,20,4,1,1,4,3,5,2,5,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004654,5.0,여,30,4,3,2,1,3,4,6,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004703,3.0,남,20,2,1,1,6,7,2,6,7,0
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004845,5.0,남,20,1,1,1,1,1,5,3,4,4
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h004977,5.0,남,50,1,1,4,4,3,4,2,4,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005058,5.0,남,30,4,4,4,4,4,4,4,3,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005217,3.0,남,30,3,1,6,3,2,1,1,3,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005238,4.0,여,30,3,2,1,2,4,3,3,7,2
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005245,5.0,여,20,2,2,4,2,4,4,2,6,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005342,4.0,여,30,4,3,4,2,4,3,3,5,4
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005798,5.0,여,20,2,2,1,2,4,3,5,7,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h005857,5.0,남,30,4,2,2,6,2,2,2,3,1
금능해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,33,h_h006635,5.0,남,50,2,2,2,2,5,2,5,3,2
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h000021,4.0,남,40,2,5,2,5,6,4,2,6,0
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h000057,5.0,여,30,2,2,5,6,5,3,2,4,0
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h001441,5.0,여,30,2,1,6,7,2,2,6,7,0
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h001705,4.0,여,60,2,2,2,2,2,4,5,2,1
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h002549,5.0,남,30,3,2,5,6,5,6,1,3,0
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h003264,5.0,남,40,3,6,3,6,7,2,2,6,0
기당미술관,전시/공연,전시/기념관,미술관,서귀포시,1,1,1,1,0,0,1,36,h_h003272,4.0,여,50,3,4,4,4,5,2,6,5,0
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000053,5.0,여,30,5,2,1,1,3,5,7,7,0
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000093,4.0,여,30,4,5,5,3,3,3,6,5,2
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000104,5.0,여,30,4,3,3,3,5,1,7,3,3
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000192,5.0,여,40,4,4,3,4,6,5,5,4,3
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000212,5.0,여,40,3,6,6,4,4,3,6,3,5
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000536,5.0,여,20,2,2,3,1,1,4,4,3,1
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000691,3.0,남,40,4,4,4,4,4,4,1,7,0
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000756,4.0,여,40,2,1,1,4,6,3,1,6,3
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000760,4.0,여,50,4,3,4,3,6,5,4,6,2
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000800,5.0,여,40,4,1,1,4,6,2,2,7,2
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000819,4.0,여,30,3,3,2,5,6,6,6,6,4
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h000914,5.0,여,20,1,1,5,3,4,4,7,5,2
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h001091,5.0,여,40,1,1,6,7,1,7,5,2,2
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h001543,4.0,여,50,1,7,1,2,1,1,2,2,3
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h002163,4.0,여,30,2,2,1,6,4,2,7,4,1
김녕미로공원,문화관광/명소,관광지,유명관광지,제주시,1,1,1,0,0,0,1,37,h_h002533,5.0,여,30,4,6,1,1,1,1,7,1,1
김녕요트투어,레저/체육/공원,대형레저시설,요트장,제주시,0,1,0,0,0,0,1,39,h_h002631,5.0,남,20,3,2,1,4,6,2,2,6,1
김녕요트투어,레저/체육/공원,대형레저시설,요트장,제주시,0,1,0,0,0,0,1,39,h_h002778,5.0,여,20,1,1,1,1,7,4,1,4,1
김녕요트투어,레저/체육/공원,대형레저시설,요트장,제주시,0,1,0,0,0,0,1,39,h_h002792,3.0,여,40,3,1,1,4,6,3,1,7,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000043,4.0,여,30,4,3,2,2,4,3,5,4,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000192,5.0,여,40,4,4,3,4,6,5,5,4,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000263,5.0,여,40,4,2,2,2,4,4,4,4,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000271,4.0,여,30,1,1,7,1,1,4,4,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000276,5.0,남,50,4,4,3,2,2,2,5,4,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000280,5.0,여,30,1,2,3,4,2,5,4,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000304,4.0,여,40,4,6,4,1,2,6,3,7,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000553,5.0,여,30,5,2,1,3,4,2,3,3,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000553,5.0,여,30,5,2,1,3,4,2,3,3,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000597,5.0,여,50,1,1,1,3,7,2,7,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000602,5.0,남,30,2,4,4,4,1,2,5,3,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000603,5.0,여,40,3,3,4,4,4,6,5,4,5
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000660,5.0,남,20,1,2,2,2,2,2,2,1,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000667,5.0,여,40,6,2,1,4,7,7,1,2,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000691,3.0,남,40,4,4,4,4,4,4,1,7,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000734,5.0,여,20,3,1,2,2,6,5,3,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000759,4.0,여,30,4,1,1,1,4,4,1,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000765,4.0,남,40,4,4,4,4,4,4,4,4,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000917,4.0,남,40,3,3,4,3,3,5,3,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000917,4.0,남,40,3,3,4,3,3,5,3,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h000922,4.0,남,30,2,1,2,4,3,3,2,3,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001025,5.0,남,50,1,1,1,1,7,6,7,4,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001129,5.0,남,20,2,6,2,5,2,2,7,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001152,5.0,남,20,1,6,6,5,2,6,3,3,5
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001257,5.0,여,50,2,6,4,4,6,4,6,4,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001276,4.0,남,30,4,2,2,4,5,3,4,5,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001309,5.0,여,30,1,1,4,7,4,1,1,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001317,5.0,여,20,1,1,1,2,4,2,7,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001443,3.0,여,30,1,1,3,2,4,3,5,5,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001504,4.0,여,40,2,1,3,2,1,3,2,4,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001533,5.0,여,20,1,2,2,3,7,3,7,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001535,4.0,남,30,3,3,3,4,3,6,2,4,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001542,4.0,여,20,1,3,1,2,6,3,6,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001543,4.0,여,50,1,7,1,2,1,1,2,2,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001570,5.0,여,20,2,1,2,6,5,3,6,5,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001744,5.0,여,30,3,1,1,4,4,2,5,6,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001767,5.0,남,50,2,1,3,3,3,6,7,3,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001803,5.0,남,30,1,1,1,4,4,2,1,7,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001820,3.0,여,40,2,4,1,1,4,1,7,1,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001842,5.0,남,20,3,2,1,5,6,2,1,5,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001853,5.0,여,20,6,4,3,3,6,5,5,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001873,5.0,남,20,2,1,2,2,2,5,2,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h001889,5.0,여,20,2,2,2,6,3,5,6,5,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002099,5.0,남,20,2,2,1,5,3,1,2,5,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002133,5.0,남,20,5,2,3,3,3,5,3,5,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002182,5.0,여,20,2,3,5,6,7,5,5,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002183,5.0,여,20,2,3,1,4,1,1,4,3,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002322,5.0,여,20,1,1,1,4,3,1,7,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002322,5.0,여,20,1,1,1,4,3,1,7,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002354,5.0,남,40,3,1,4,2,2,4,7,5,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002396,5.0,여,20,3,3,2,3,3,3,3,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002421,4.0,남,30,2,2,1,4,1,2,6,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002533,5.0,여,30,4,6,1,1,1,1,7,1,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002564,5.0,남,20,5,5,5,5,5,5,5,3,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002631,4.0,남,20,3,2,1,4,6,2,2,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002921,5.0,여,20,1,1,1,5,1,1,1,4,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002927,4.0,남,30,4,4,4,4,4,4,4,4,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002941,4.0,남,20,4,2,2,3,3,2,4,5,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h002948,3.0,여,30,2,2,4,2,4,5,6,2,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003042,5.0,남,30,4,1,3,5,3,6,3,5,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003322,4.0,남,20,5,1,3,3,6,7,7,2,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003343,5.0,남,30,2,4,2,4,2,6,1,6,1
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003443,5.0,여,30,1,3,2,4,4,3,3,3,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003487,5.0,여,20,1,3,2,5,4,2,5,5,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003496,5.0,여,20,5,2,2,5,4,5,5,4,0
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003540,5.0,남,20,1,1,3,4,2,4,6,6,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003560,4.0,남,50,6,4,5,4,6,3,5,3,3
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003588,5.0,여,50,2,2,6,6,2,2,7,7,2
김녕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,1,1,0,0,0,1,40,h_h003642,5.0,여,30,1,4,2,2,6,2,5,7,1
